	AA	AR	AN	AD	AC	AQ	AE	AG	AH	AI	AL	AK	AM	AF	AP	AS	AT	AW	AY	AV	RA	RR	RN	RD	RC	RQ	RE	RG	RH	RI	RL	RK	RM	RF	RP	RS	RT	RW	RY	RV	NA	NR	NN	ND	NC	NQ	NE	NG	NH	NI	NL	NK	NM	NF	NP	NS	NT	NW	NY	NV	DA	DR	DN	DD	DC	DQ	DE	DG	DH	DI	DL	DK	DM	DF	DP	DS	DT	DW	DY	DV	CA	CR	CN	CD	CC	CQ	CE	CG	CH	CI	CL	CK	CM	CF	CP	CS	CT	CW	CY	CV	QA	QR	QN	QD	QC	QQ	QE	QG	QH	QI	QL	QK	QM	QF	QP	QS	QT	QW	QY	QV	EA	ER	EN	ED	EC	EQ	EE	EG	EH	EI	EL	EK	EM	EF	EP	ES	ET	EW	EY	EV	GA	GR	GN	GD	GC	GQ	GE	GG	GH	GI	GL	GK	GM	GF	GP	GS	GT	GW	GY	GV	HA	HR	HN	HD	HC	HQ	HE	HG	HH	HI	HL	HK	HM	HF	HP	HS	HT	HW	HY	HV	IA	IR	IN	ID	IC	IQ	IE	IG	IH	II	IL	IK	IM	IF	IP	IS	IT	IW	IY	IV	LA	LR	LN	LD	LC	LQ	LE	LG	LH	LI	LL	LK	LM	LF	LP	LS	LT	LW	LY	LV	KA	KR	KN	KD	KC	KQ	KE	KG	KH	KI	KL	KK	KM	KF	KP	KS	KT	KW	KY	KV	MA	MR	MN	MD	MC	MQ	ME	MG	MH	MI	ML	MK	MM	MF	MP	MS	MT	MW	MY	MV	FA	FR	FN	FD	FC	FQ	FE	FG	FH	FI	FL	FK	FM	FF	FP	FS	FT	FW	FY	FV	PA	PR	PN	PD	PC	PQ	PE	PG	PH	PI	PL	PK	PM	PF	PP	PS	PT	PW	PY	PV	SA	SR	SN	SD	SC	SQ	SE	SG	SH	SI	SL	SK	SM	SF	SP	SS	ST	SW	SY	SV	TA	TR	TN	TD	TC	TQ	TE	TG	TH	TI	TL	TK	TM	TF	TP	TS	TT	TW	TY	TV	WA	WR	WN	WD	WC	WQ	WE	WG	WH	WI	WL	WK	WM	WF	WP	WS	WT	WW	WY	WV	YA	YR	YN	YD	YC	YQ	YE	YG	YH	YI	YL	YK	YM	YF	YP	YS	YT	YW	YY	YV	VA	VR	VN	VD	VC	VQ	VE	VG	VH	VI	VL	VK	VM	VF	VP	VS	VT	VW	VY	VV
AA	-1.3724283	0.02313002	0.007916511	0.021364732	0.016158136	0.019138975	0.041754786	0.077189274	0.006313455	0.008122959	0.021408774	0.016652085	0.009311991	0.0048380843	0.03802163	0.14330618	0.080456585	0.0013733249	0.003646235	0.10984031	0.02313086	0.0003997172	3.8396654e-05	0.0007991353	6.845016e-05	0.00023758934	0.001128657	0.00026999624	0.00013677341	9.415718e-05	0.0004907679	2.7666478e-05	8.319498e-05	5.491259e-05	0.00026848866	0.00016783617	0.00025958597	3.707885e-05	3.377268e-05	0.0005292372	0.007928059	3.840061e-05	5.3896525e-05	4.2398035e-05	4.9272644e-06	5.5665038e-05	8.929196e-05	6.346656e-05	2.090334e-05	2.763063e-05	7.980712e-05	6.5368884e-05	1.7840885e-05	9.245484e-06	5.190568e-05	0.00013576413	7.252047e-05	1.7562119e-06	1.8202121e-05	0.0001466296	0.021351608	0.00079909223	4.2402127e-05	0.00018950812	4.1533226e-06	0.00021570268	0.00029091034	0.00022902583	0.00010071434	2.9127032e-05	0.00022433112	0.0003107685	3.5692367e-05	3.7892733e-05	0.00024872978	0.0003295698	0.00034148173	1.33657495e-05	1.4806181e-05	0.00042382773	0.016159445	6.848582e-05	4.927485e-06	4.1531034e-06	0.00019455796	4.656141e-05	1.4759795e-05	0.00020332247	2.1869975e-05	1.684799e-05	8.355532e-05	1.4155801e-05	2.7744562e-05	2.2458085e-05	1.6248698e-05	5.7037476e-05	1.4185377e-05	9.088032e-06	8.404822e-06	6.867805e-05	0.019159624	0.00023760287	5.578195e-05	0.00021553319	4.656023e-05	0.00032992745	0.0003609469	0.0001513484	8.8155386e-05	5.2711788e-05	0.0002952745	0.0001767253	7.072317e-05	3.6883706e-05	0.00024281802	0.00028669808	0.00018694285	1.6564296e-05	4.165229e-05	0.00034334222	0.041754764	0.001128704	8.922637e-05	0.00029096162	1.4758697e-05	0.00036094186	0.0006183175	0.0003704213	0.00020294845	0.00010087989	0.00044804745	0.00056105567	8.3679035e-05	6.619618e-05	0.0004599819	0.00059743907	0.0004894043	2.3136634e-05	5.5699613e-05	0.000936464	0.077189334	0.0002700065	6.3469386e-05	0.00022901806	0.00020332256	0.00015135032	0.0003704231	0.000983518	7.614381e-05	0.0001794294	0.00072496233	2.6200489e-05	0.00019537921	0.00015194001	0.00028912348	0.0005797906	0.0007491276	4.8092956e-05	6.5194356e-05	0.0018917228	0.0063128057	0.00013676852	2.0857138e-05	0.00010073458	2.1893231e-05	8.838014e-05	0.00020270316	7.614713e-05	4.8771377e-05	9.7135035e-06	0.00013514045	6.163832e-05	1.2874315e-05	1.6567643e-05	6.205261e-05	0.00014079516	8.879044e-05	5.6546023e-06	9.030568e-06	0.00012876705	0.008123258	9.41546e-05	2.758312e-05	2.9129396e-05	1.6847427e-05	5.2697196e-05	0.000100958714	0.0001794346	9.720447e-06	4.4473625e-05	0.000116764706	4.7409234e-05	2.13559e-05	2.5148374e-05	3.9504936e-05	0.00013688992	0.00011533921	6.2183094e-06	2.8084745e-05	0.00015721511	0.021405844	0.0004908878	7.98093e-05	0.00022433925	8.3554754e-05	0.0002952707	0.00044801895	0.0007250367	0.00013510056	0.000116760144	0.0006264139	0.00016775713	0.0001268392	9.316413e-05	0.00026265177	0.00044595893	0.00036812256	4.9344042e-05	6.74009e-05	0.000626088	0.016619913	2.7664606e-05	6.536868e-05	0.00031067335	1.4156547e-05	0.00017672723	0.0005613967	2.6202108e-05	6.164185e-05	4.7402376e-05	0.00016775691	0.00013656351	3.3188182e-05	3.3923057e-05	6.99404e-05	0.00018736495	8.555499e-05	1.0121848e-05	4.036658e-05	0.00029274693	0.009312151	8.319468e-05	1.7840915e-05	3.569299e-05	2.7733076e-05	7.0724374e-05	8.367616e-05	0.00019506579	1.28746e-05	2.1402295e-05	0.0001268123	3.318434e-05	5.5390126e-05	3.9280083e-05	6.4018306e-05	0.0001429733	0.00011718405	1.1406368e-05	9.513958e-06	0.00020848442	0.0048377	5.4841265e-05	9.2460505e-06	3.7881073e-05	2.2458686e-05	3.6884216e-05	6.622128e-05	0.00015194353	1.6578673e-05	2.5147883e-05	9.319325e-05	3.3927256e-05	3.924883e-05	4.192849e-05	2.6281195e-05	7.420594e-05	6.190056e-05	7.600144e-06	1.4331367e-05	0.00012349294	0.03802192	0.00026849972	5.1907024e-05	0.0002487271	1.6248721e-05	0.00024282448	0.0004599935	0.0002891241	6.205297e-05	3.950489e-05	0.00026265017	6.993654e-05	6.4020365e-05	2.628107e-05	0.00045745785	0.0004902553	0.00043136007	1.6436667e-05	1.830822e-05	0.0006241672	0.14322098	0.00016774943	0.00013578087	0.00032964154	5.7037196e-05	0.00028671505	0.00059702253	0.0005798009	0.00014086552	0.0001368743	0.00044594868	0.00018735879	0.00014283544	7.420393e-05	0.0004902596	0.002278246	0.0008521289	2.9926601e-05	4.459547e-05	0.0014069901	0.0805245	0.0002596228	7.259666e-05	0.0003411978	1.418505e-05	0.00018706893	0.0004897395	0.0007491171	8.869248e-05	0.000115402305	0.00036811773	8.554099e-05	0.00011718956	6.189901e-05	0.00043135058	0.0008519701	0.0012942076	1.3540663e-05	3.1768523e-05	0.0014234645	0.0013738616	3.7077825e-05	1.7555304e-06	1.33658705e-05	9.087806e-06	1.6563255e-05	2.3130888e-05	4.8092046e-05	5.670818e-06	6.2182708e-06	4.9345068e-05	1.0121698e-05	1.1405318e-05	7.6001434e-06	1.6436292e-05	2.9924811e-05	1.3540333e-05	2.8357717e-06	9.026672e-06	2.695974e-05	0.0036462843	3.377982e-05	1.8203054e-05	1.4808086e-05	8.40374e-06	4.165131e-05	5.5699293e-05	6.519437e-05	9.025637e-06	2.808836e-05	6.7339744e-05	4.036568e-05	9.516654e-06	1.4336544e-05	1.8308534e-05	4.4596243e-05	3.1768115e-05	9.0296635e-06	1.5370966e-05	6.7771754e-05	0.109844364	0.0005292681	0.00014689026	0.00042380078	6.870533e-05	0.00034360157	0.0009359076	0.0018917882	0.00012871911	0.00015719143	0.0006260896	0.0002924231	0.00020854012	0.00012349334	0.0006241773	0.0014047646	0.001424572	2.696026e-05	6.77696e-05	0.0017174217
AR	0.052907564	-1.5713878	0.01810378	0.014753808	0.007896579	0.08906629	0.03628772	0.026140327	0.045535147	0.006245775	0.036814615	0.19347206	0.0071199764	0.0031720896	0.016879555	0.03889246	0.03484671	0.005387854	0.007126623	0.0155642005	0.0033613932	0.026196972	0.00023325482	0.0011981078	0.00016200106	0.0015197675	0.0024186785	0.0010215641	0.0007849774	0.00019161192	0.0013461222	0.00050380983	0.00018089781	0.00014673895	0.00060201716	0.00095521857	0.0012891708	0.00018238145	0.00021971829	0.00083756744	0.0002058443	0.011727552	3.0343643e-05	1.8956109e-05	1.0987871e-05	0.00015980803	2.9008908e-05	3.644238e-05	9.0931884e-05	2.307866e-05	0.00014515863	0.00039525927	2.1538033e-05	2.1835187e-05	3.382062e-05	0.00010065797	8.18506e-05	6.788934e-06	7.2697935e-06	5.899007e-05	0.0008833673	0.035914604	6.636906e-05	0.00013031729	6.994837e-05	0.0006071806	0.0002659397	0.0003128461	0.00049771083	3.9747436e-05	0.00040085902	0.0008432762	3.8052105e-05	1.9859486e-05	0.00014543503	0.00035383197	0.0003320412	4.316822e-05	5.9380433e-05	0.00017742079	0.00015232865	0.014995379	1.4694607e-05	3.2646607e-05	4.4331186e-06	3.9775798e-05	0.00011672635	7.932767e-06	1.1152367e-05	6.303835e-06	1.3390658e-05	0.00028623804	3.725459e-06	1.0213826e-05	2.6031908e-05	2.05065e-05	5.626271e-05	5.4828556e-06	2.3653873e-05	6.776167e-06	0.0009871527	0.025945779	0.00012412664	8.6561726e-05	4.3474494e-05	0.00076903997	0.00022798982	0.00020348087	0.00027918757	6.288419e-05	0.0005695955	0.0007344838	8.292566e-05	3.947331e-05	0.00018032997	0.00031000614	0.0003713491	3.9982504e-05	9.676822e-05	0.00026759363	0.0016640523	0.06467273	0.00014095001	0.00022899568	0.00010917839	0.0011162654	0.0004220285	0.00049774715	0.0007989909	0.00016262184	0.00090742746	0.0020618008	0.00011748386	4.8254577e-05	0.00027538775	0.00055031915	0.0006915836	8.876254e-05	6.411039e-05	0.00046663883	0.0012814505	0.0872493	0.00013991431	0.000256009	6.6430955e-05	0.00094301824	0.00042319178	0.00043957404	0.00055601675	5.7143552e-05	0.0007089072	0.00069823675	6.9183065e-05	6.738284e-05	0.000285346	0.00044379875	0.00058346253	0.0001314706	0.00017313524	0.000333017	0.00055053295	0.009086545	8.0211845e-05	0.00013855779	1.2768557e-05	0.00035591936	0.00023670215	0.00013601253	0.00013324645	3.3823126e-05	0.0002893313	0.00034959867	2.9667828e-05	4.3183336e-06	6.6751054e-05	0.00015339006	0.00015572588	2.4054514e-05	5.1066563e-05	0.00015069997	0.0001075531	0.009247655	7.509394e-05	1.8618937e-05	1.9405703e-05	0.00019161036	8.432018e-05	8.623977e-05	0.000102376456	1.71027e-05	2.915914e-05	0.00024843827	2.0140815e-05	1.2801584e-05	3.7629146e-05	8.197413e-05	3.967233e-05	4.9958207e-06	2.290953e-05	2.4376015e-05	0.0010336307	0.026072029	0.00011346928	0.00020818258	3.8250466e-05	0.00074993644	0.0005898537	0.00034104777	0.00038526088	4.805304e-05	0.00032992975	0.0008022839	6.470298e-05	2.8652514e-05	0.00025180276	0.0003781902	0.0003649611	6.312464e-05	6.6071414e-05	0.00017847684	0.0006742091	0.017579222	0.00026889486	0.00015175871	4.9616978e-05	0.0007492137	0.0006130881	0.0001584205	0.0003441706	0.00012229285	0.00048304631	0.00039592717	0.00011149944	6.483929e-05	9.291994e-05	0.00051924447	0.0003470474	3.8962335e-05	0.00012300345	0.00022089036	0.0001783271	0.011417379	3.721786e-05	5.30483e-05	2.036968e-05	0.00017544505	0.00011417914	7.92102e-05	0.00013710109	2.6310303e-05	5.4079548e-05	0.00041785327	3.878943e-05	1.5832535e-05	3.6706228e-05	9.9303186e-05	7.526973e-05	1.831696e-05	1.8856468e-05	5.3930748e-05	0.00013396054	0.0063281185	4.724289e-05	3.790598e-05	4.374668e-06	0.00013007568	7.484325e-05	5.091909e-05	2.8263314e-05	1.0278752e-05	6.0951377e-05	0.00020167568	1.5239914e-05	2.2361386e-05	3.3408127e-05	8.5647305e-05	7.343297e-05	1.07306305e-05	2.1610058e-05	3.1379142e-05	0.0010385654	0.058314934	5.8446247e-05	7.587914e-05	0.000114773946	0.00074642006	0.00020266435	0.0003145883	0.0004345129	6.3622225e-05	0.0005177464	0.00041758857	8.488286e-05	1.887491e-05	0.00021705634	0.00041923393	0.00046906265	8.783156e-05	6.8430636e-05	0.00027292813	0.0012258065	0.17786697	0.00029222883	0.00024472826	0.00012702984	0.0016785458	0.0005282567	0.00044149847	0.00096079975	0.00017105181	0.0010120997	0.0038587295	0.00012134284	8.063135e-05	0.0002775558	0.0006868022	0.0007867697	5.5322493e-05	0.00010038543	0.0005422643	0.001320514	0.096963085	0.00019806204	0.00020941738	0.00018357835	0.0017688842	0.0004412103	0.00066664215	0.001110569	8.1053855e-05	0.0007769231	0.0018429182	0.00011066845	2.3240687e-05	0.00035501667	0.00071963103	0.0006515053	0.00010533641	9.620492e-05	0.0003054259	0.00010381996	0.001989377	1.6628466e-05	1.1611253e-05	5.883395e-07	4.214202e-05	5.674632e-05	3.8512768e-05	2.6298409e-05	1.24738835e-05	3.44798e-05	6.4095286e-05	8.975799e-06	1.2489555e-05	2.4900886e-05	3.141627e-05	3.2483036e-05	6.3159873e-06	1.6984775e-05	2.5642054e-05	0.00012313352	0.004677326	4.8703743e-05	1.8364331e-05	6.970414e-06	0.00014504835	0.000110171364	5.7235426e-05	5.749484e-05	3.897623e-05	6.857148e-05	0.00033168562	1.5784533e-05	5.4838897e-06	2.1429503e-05	3.6870813e-05	6.140856e-05	9.3538165e-06	4.9523827e-05	2.2375485e-05	0.0013103388	0.11844316	0.0002785597	0.00042586727	0.00012771845	0.0019393743	0.0008455747	0.00077407935	0.001096614	4.934935e-05	0.00046557575	0.002504345	8.821895e-05	1.5574222e-05	0.0003831474	0.00091636943	0.0006105147	0.00010314913	9.214066e-05	0.00011256412
AN	0.030689288	0.030681778	-1.6118406	0.1501697	0.005484599	0.0382864	0.035209853	0.049649965	0.05933412	0.010556893	0.010636475	0.07081243	0.0054384405	0.0050462405	0.008285917	0.1276466	0.0672009	0.0013625583	0.015224576	0.009312892	0.00034836426	0.0001539627	0.016582858	0.0014201391	1.6340946e-05	0.00024644053	0.00020176852	0.0005044217	0.0002312076	1.1400984e-05	4.7953323e-05	0.00010649366	4.2137624e-05	3.1613934e-05	5.3947708e-05	0.00028262526	0.00021994086	6.295817e-06	4.998149e-05	8.8289344e-05	0.00049451797	0.00019201687	0.016532302	0.0007248848	3.2374144e-05	0.00024736734	0.00016048632	0.00047844864	0.00019538177	5.442586e-05	0.00012748947	0.00031977583	2.4760464e-05	5.5537203e-05	0.000105978135	0.00064436253	0.00041162135	2.1504664e-05	7.669269e-05	0.00015511594	0.00041031014	0.00047580968	0.025302071	0.0007677578	2.0089374e-05	0.00029347584	0.00010704482	0.0006090884	0.0005532822	0.00011369945	6.83228e-05	0.0008523052	5.696665e-05	1.546319e-05	5.014979e-05	0.0008789935	0.00049889024	4.495672e-06	0.00012060177	4.5172575e-05	2.5655547e-05	8.232229e-05	0.013997316	3.199626e-05	6.547301e-05	0.00011954664	6.993379e-05	5.4001823e-05	1.2183984e-05	1.0152947e-05	1.8468772e-05	6.0480696e-05	1.247084e-05	3.0911883e-06	2.4362618e-05	1.8559338e-05	8.902836e-05	1.0342244e-05	3.063247e-05	1.1909873e-05	0.00055521907	0.00022588963	0.024268547	0.0008237507	2.9414028e-05	0.00047702956	0.0002583819	0.0008073813	0.0004388514	8.420468e-05	0.00012858059	0.00028832228	5.187506e-05	5.6182478e-05	7.228986e-05	0.00063709426	0.00054596894	3.269119e-06	0.00014913891	0.0001377417	0.0006673675	0.0008702587	0.046685975	0.0013898353	4.88364e-05	0.0006520833	0.0003696734	0.0010131552	0.0010983922	0.00014936176	0.00017100277	0.0019509858	9.365725e-05	9.20947e-05	0.00014114965	0.0014461809	0.00075983815	9.537139e-06	0.00019560209	0.00016338582	0.00073366717	0.00051313674	0.08528942	0.0012379057	9.0086694e-05	0.000546798	0.00046430272	0.0009197958	0.00060473	0.0001933898	0.0002927851	0.00050197955	0.00015849297	0.000150626	8.565669e-05	0.0018260158	0.0013622859	7.249514e-05	0.00036735384	0.00025922334	0.00012235099	9.284932e-05	0.0067523113	0.00034205907	1.6260145e-05	0.0001351714	8.402148e-05	0.00020468894	0.00010942401	2.406449e-05	4.760876e-05	0.00012735005	3.313047e-05	3.635502e-05	2.5044097e-05	0.00017962824	0.00016471211	5.230923e-06	5.1118986e-05	4.8157308e-05	8.927207e-05	0.0001404319	0.010387713	0.00029327505	4.2724196e-06	0.00015661566	0.00018002294	0.00018743609	0.00013985322	4.0144278e-05	8.91565e-05	0.00029616212	1.4585517e-05	2.521493e-05	3.9388913e-05	0.0002845604	0.00016443047	3.8017306e-06	2.9670815e-05	1.4979727e-05	0.00023882542	0.0002556107	0.020106817	0.00053249876	8.019145e-06	0.00031440123	0.0002775978	0.00048051684	0.0002728242	8.6353124e-05	6.3845524e-05	0.00030468093	6.902074e-05	2.6002992e-05	9.903004e-05	0.0005950296	0.00037325692	6.0553352e-06	3.4040884e-05	3.371435e-05	0.0004968838	0.00017832074	0.026484719	0.002395064	3.3316213e-05	0.00042395643	0.00069927966	0.0010157798	0.00043120145	9.2867536e-05	0.00018086827	0.00025959246	5.3893007e-05	3.7030713e-05	0.00013425916	0.000723174	0.00050846784	1.2433681e-05	0.00019249441	8.182668e-05	0.00012210061	9.574578e-05	0.010882564	0.00021200413	4.610993e-06	8.96457e-05	7.185102e-05	0.00023505003	0.00011348365	2.2830405e-05	2.4339166e-05	0.00019474898	1.8876726e-05	1.5791771e-05	4.8861126e-05	0.00034567347	0.00010241406	1.7497673e-06	9.017479e-05	4.213557e-05	8.423794e-05	7.576976e-05	0.006540127	0.0001427643	2.844374e-06	5.8803165e-05	9.621912e-05	0.0001408957	6.902092e-05	3.1544187e-05	5.9576425e-05	0.00015157973	9.405421e-06	1.6503456e-05	4.7529076e-05	0.00019344916	0.00016563344	1.1818766e-05	4.3936972e-05	3.5421217e-05	0.0006766038	0.00025017903	0.0539818	0.0010530591	2.0071804e-05	0.0003304953	0.00020563533	0.00081019255	0.0005041316	9.65944e-05	0.000121032725	0.00044266434	7.2768846e-05	5.8420963e-05	0.000100879755	0.0012189618	0.0008898174	1.3869997e-05	0.00011121286	0.00016203335	0.0015788267	0.00087990763	0.1978785	0.004560041	0.00011717191	0.0015391518	0.0012764462	0.0022517997	0.0017861659	0.0004752681	0.0005936103	0.002026863	0.00022220226	0.00025238772	0.00032129747	0.004119568	0.0026060448	6.8512695e-06	0.0005416519	0.00045523973	0.0007396787	0.0003752645	0.09114083	0.002335808	4.13777e-05	0.00045410616	0.0005080602	0.0011583086	0.000910414	0.00023814414	0.0001631265	0.0012357351	2.721435e-05	7.4106756e-05	9.7236385e-05	0.002680344	0.0014059788	1.5558518e-05	0.00028771593	0.0001263909	3.056927e-05	3.7708076e-05	0.0015463794	4.085037e-05	9.692023e-07	2.6624692e-05	6.30323e-06	5.6292585e-05	1.3548479e-05	4.047733e-06	4.4697117e-06	2.0250713e-05	1.7791806e-05	1.1132779e-05	7.1931727e-06	1.3134804e-05	3.174218e-05	4.6657055e-06	1.0638305e-05	2.6338005e-06	0.00013928318	0.000116979245	0.0059717027	0.00022979589	2.2243796e-05	0.000111964735	0.00011365963	0.0002209885	7.671794e-05	1.9079911e-05	4.0187173e-05	0.00012283766	1.9119943e-05	3.4902365e-05	6.000524e-05	0.00017752509	0.00013785753	2.1471237e-06	0.00010948008	6.108426e-05	0.00043147727	0.00044971195	0.098924756	0.0022348512	1.5303975e-05	0.0006888482	0.00051977154	0.0011097662	0.0008791768	0.00019334654	9.452914e-05	0.0012112128	6.75679e-05	2.0143556e-05	0.00010782024	0.0021826823	0.0012050255	8.468541e-06	0.00024319672	4.5395904e-05
AD	0.053714518	0.01621648	0.09739205	-1.5129186	0.00073241047	0.025387393	0.21271835	0.048851497	0.016757967	0.00189806	0.0050293617	0.019044127	0.0014116798	0.0016932915	0.015885457	0.045693118	0.024490708	0.000715401	0.0045435154	0.0056829676	0.0009715663	0.0004015586	0.00022178233	0.03196626	8.431092e-06	0.00026595584	0.0019733217	0.0007974024	0.00018718881	1.0916069e-05	0.000117497555	5.4453092e-05	3.631903e-05	1.2341432e-05	0.00038473925	0.00056643906	0.00041841334	3.1667307e-05	8.673229e-06	1.8790146e-05	0.00026665968	4.349019e-05	0.00030437816	0.014563503	1.094014e-06	9.713264e-05	0.0006378921	0.00016300111	6.323549e-05	5.626584e-06	4.9169594e-05	3.7800986e-05	1.1869604e-05	3.240417e-06	7.412877e-05	0.00023477162	0.00013546598	6.9372386e-06	3.0890005e-05	3.295119e-05	0.0015690728	0.0006429165	0.0014837261	0.028872898	7.957215e-06	0.00045820238	0.0016651639	0.0012935328	0.00034041438	1.1463992e-05	0.00010182196	0.0003197858	3.0477258e-05	2.3039636e-05	0.0004364061	0.0010529284	0.00064525555	1.6098993e-05	3.7907408e-05	0.00011919764	7.667697e-06	1.9434374e-05	1.2724562e-05	0.014776058	4.12991e-06	5.3252304e-05	0.00016963283	5.7623893e-06	5.235802e-06	1.472431e-06	1.548436e-05	2.2979044e-05	1.2410231e-06	2.0681923e-06	2.2263239e-05	4.0816787e-05	5.6254266e-06	7.736389e-06	7.819755e-07	2.438203e-06	0.0007883121	0.00019108242	0.0005575686	0.027342439	1.0654639e-05	0.00032834188	0.0013909872	0.00048752557	0.00012954352	1.8145074e-05	3.5998877e-05	0.00014966157	1.0499119e-05	1.3518911e-05	0.00029911107	0.0005530545	0.0004044683	1.410989e-05	2.5109113e-05	4.8276088e-05	0.0026480358	0.00096737465	0.0027012583	0.052294843	6.661594e-06	0.0007728391	0.0030489918	0.0021730768	0.00054888014	2.7720323e-05	0.0001750365	0.0008432665	5.085445e-05	2.391205e-05	0.0007693526	0.0021572062	0.0010848334	1.14251825e-05	8.772574e-05	0.000116758965	0.0012348789	0.00035530844	0.0006315734	0.08993517	5.567731e-06	0.00034433886	0.0029076177	0.0009963743	0.00023817287	5.1807812e-05	0.00011052531	0.00010705478	3.389172e-05	3.5300684e-05	0.0003038867	0.0006994692	0.00048455744	1.4814045e-05	7.339766e-05	8.8611654e-05	0.0003113618	0.000140442	0.00014313648	0.0086870715	1.0444347e-06	0.00011078378	0.00063319044	0.00021807366	5.2579217e-05	3.7105824e-06	3.706731e-05	5.731216e-05	1.4089702e-05	8.29679e-06	0.000110475085	0.00017124659	0.00017219853	1.2351557e-05	8.982812e-06	1.6811604e-05	5.231615e-05	7.2822695e-05	0.00030164333	0.009236629	1.3394127e-06	6.2769606e-05	0.00037417567	8.4112995e-05	3.9372397e-05	1.2322507e-05	1.6222835e-05	7.46393e-05	8.185299e-06	9.8235305e-06	1.9596288e-05	6.280232e-05	3.6027166e-05	1.7293122e-06	9.03739e-06	1.55217e-05	0.00047586832	0.00026675864	0.00035436734	0.022443663	2.1645062e-06	0.00030672623	0.0015124712	0.00046305248	0.00011026448	1.635982e-05	4.6266967e-05	0.000153183	3.5148438e-05	7.77944e-06	0.0002419002	0.00042408326	0.00032345534	9.403376e-06	2.4248742e-05	2.4519733e-05	0.00043746096	2.4147337e-05	0.00058374956	0.030649306	3.0248618e-06	0.00015812098	0.0012444725	0.00033099586	0.00011573249	1.7901832e-05	2.1508979e-05	0.00021569215	1.8404633e-05	1.0109424e-05	0.00013986828	0.0004578697	0.00018524076	1.4731991e-05	3.0854622e-05	2.1022846e-05	0.00015750865	4.7826372e-05	0.00016748457	0.010350454	9.47114e-07	7.334571e-05	0.0004378566	0.00011340344	4.1121024e-05	3.2044443e-06	1.3936299e-05	5.6921413e-05	4.7373546e-06	2.0697155e-06	7.950971e-05	0.00014432396	7.497008e-05	1.1157188e-06	1.7594868e-05	1.4226368e-05	8.4675e-05	5.4893153e-05	0.00015725153	0.0059626633	1.0747657e-06	4.344404e-05	0.0002449299	9.6926786e-05	4.6774207e-05	2.919472e-06	2.2614404e-05	3.7852882e-05	1.3273125e-06	4.9448854e-06	3.4242603e-05	9.6794916e-05	3.835359e-05	1.5948674e-06	1.1301826e-05	1.4737119e-05	0.0012642932	0.00020539213	0.000768222	0.06253985	4.536425e-06	0.00036825295	0.0021209451	0.0009173939	0.000250203	8.561348e-06	8.604472e-05	6.9102985e-05	1.1368573e-05	2.2826272e-05	0.00033146623	0.00062266603	0.00048287344	1.4169676e-05	1.567813e-05	7.5005315e-05	0.0017175702	0.0002595806	0.0024107236	0.18773879	1.08512595e-05	0.00061666005	0.0059401398	0.0014111451	0.00035875378	5.493688e-05	0.00013381666	0.00053132436	4.5357352e-05	3.260869e-05	0.00043987675	0.0013754636	0.00067863805	1.8544031e-05	9.280042e-05	0.00012027045	0.0014617274	0.00022275545	0.001644061	0.09312545	2.1602842e-05	0.00043137008	0.0037606535	0.0013536938	0.00033728092	2.2787302e-05	7.82522e-05	0.00014991904	1.4316093e-05	2.5573054e-05	0.00029358498	0.00079148135	0.0004962863	6.3157245e-06	9.34864e-05	0.00015607518	5.33215e-05	4.5385397e-05	3.738317e-05	0.0018237904	2.4898705e-07	3.6119494e-05	0.00013432713	4.660493e-05	1.5953307e-05	9.951785e-07	1.3704885e-05	7.2472703e-06	8.380219e-06	9.458097e-06	3.5218985e-05	4.1474832e-05	1.2385936e-05	5.030648e-06	8.980998e-06	7.129585e-06	7.294475e-05	4.129566e-05	0.00015906412	0.0053116768	5.951931e-06	7.732897e-05	0.00021003655	8.7137116e-05	2.6760072e-05	1.09889215e-05	2.6610604e-05	9.312497e-05	6.57799e-06	5.5053497e-06	5.6562505e-05	0.00011756713	7.3795745e-05	1.3094531e-06	2.104288e-05	1.5464631e-05	0.0007700818	0.0002866503	0.0015304445	0.104067706	5.7104276e-06	0.0005731336	0.0035587493	0.0011025403	0.0003001182	2.711977e-05	3.0576444e-05	0.00021999712	1.3485908e-05	1.1040112e-05	0.00023217857	0.0007743543	0.00043174304	1.3076905e-05	8.977592e-05	3.6557918e-05
